135,2320,3.0,1009691339
534,588,4.5,1459787997
91,6638,2.0,1112717292
51,3868,3.0,1230930127
495,2706,4.0,1458636055
58,344,1.0,847718434
390,8327,5.0,1250337317
87,3910,4.0,1270703561
161,2617,4.0,1176746702
279,1198,4.0,1506394231
474,349,3.0,974667484
6,243,3.0,845555588
182,1754,4.0,1055153611
305,3681,5.0,1460221953
608,5816,3.0,1117162364
274,5588,3.5,1248337519
414,40815,3.5,1511535762
84,647,4.0,858771233
125,2571,5.0,1474141548
564,64969,3.0,1478451786
42,95,3.0,996214545
89,3481,3.5,1520408343
555,1862,3.0,978842188
36,1086,3.5,1100803718
294,2321,2.0,966595143
4,2150,5.0,986934738
177,736,4.0,1435890491
438,6059,3.0,1113763770
584,434,5.0,834987172
307,5736,1.5,1189608033
334,3578,4.0,1267813495
606,2125,4.0,1171325755
313,3578,5.0,1030556236
596,42004,3.5,1535830404
202,1092,3.0,974925604
357,1345,4.5,1348610631
177,597,4.5,1435890508
62,91529,5.0,1521488726
136,208,3.0,832449254
274,69,4.0,1171932360
474,1928,3.5,1074607329
301,2329,4.5,1211378847
306,92391,2.0,1518327261
464,1552,4.0,1325594764
222,45447,3.0,1391353572
91,593,4.5,1112712144
221,1201,4.0,1111176269
600,27611,1.0,1237712756
279,2716,3.5,1506394879
131,5009,3.0,1349838951
80,72998,4.0,1377308733
495,70286,5.0,1458635551
57,1676,4.0,965798347
387,8656,3.0,1155882860
491,5816,5.0,1526672902
89,156025,5.0,1520409144
500,231,1.0,1005528039
312,1991,3.0,1043176272
282,5445,4.0,1378498797
280,6539,3.5,1348435219
510,553,1.0,1141158779
230,1573,3.5,1196304895
474,5527,4.0,1046809547
140,1092,3.0,951163661
469,2802,3.0,965334440
1,2046,4.0,964982563
438,5218,4.5,1105650210
132,1270,3.5,1157921202
560,2424,3.5,1469648975
603,2944,4.0,963177205
19,1269,4.0,965705942
531,1198,5.0,1032961819
66,8874,5.0,1112589663
596,166528,5.0,1535627386
603,82,1.0,963180075
480,2018,3.5,1179160739
387,3489,2.5,1094938840
365,109673,3.0,1488333331
177,3159,2.5,1435535920
603,2406,2.0,953927944
606,7143,4.0,1171311738
68,3409,3.0,1261624272
560,52973,2.5,1469650403
589,508,4.0,856043304
357,1089,3.0,1348610159
500,1274,4.0,1005528205
249,78209,3.5,1348497257
489,2340,1.0,1333233107
599,27829,3.5,1519259012
575,1259,5.0,926510687
288,4815,4.0,1033419058
310,2671,4.0,1078649254
214,719,3.0,853937989
182,5379,5.0,1064782930
28,26750,3.5,1242031891
414,4353,3.0,991144870
608,784,3.0,1117408371
187,6368,5.0,1161850357
564,70641,4.5,1481817648
339,7361,4.5,1460183279
597,1198,5.0,941730854
465,1944,4.0,959896532
213,48877,2.5,1316196093
181,47,3.0,845469500
19,2253,4.0,965704355
416,46976,5.0,1187495618
199,2353,2.0,940545049
317,5388,3.0,1430517251
305,55118,3.5,1460302579
416,2858,3.5,1187496445
99,416,4.0,829828005
587,2436,5.0,953138900
474,3310,4.0,1078495463
249,1588,2.5,1440669234
469,1748,3.0,965335273
560,485,3.5,1469648914
166,2947,4.0,1189038129
409,2492,4.0,971546306
156,945,5.0,939854008
600,3081,3.0,1237764511
244,3173,3.0,975074734
414,7444,3.0,1216149555
121,353,3.0,847656245
274,3016,3.5,1171829138
555,3663,2.0,978842188
603,2702,4.0,953926303
421,81845,4.5,1311495323
182,4378,3.5,1054780586
468,1,4.0,831400444
580,8636,3.0,1167860096
318,177593,4.5,1516826106
489,3471,3.5,1385823743
581,68954,4.0,1447007152
599,2951,4.0,1498499083
414,2942,2.0,961514461
226,4015,1.0,1096421014
392,2628,2.0,1027524145
108,5989,5.0,1042839780
19,2004,3.0,965705117
307,253,3.5,1186161035
103,4254,3.5,1522172173
254,2959,5.0,1180446644
310,5899,5.0,1078648385
532,1200,5.0,1025523686
66,4203,4.0,1113189077
339,44397,4.5,1461139974
509,26958,3.5,1436031753
587,3358,3.0,953139828
387,663,3.5,1095041439
347,597,4.0,847645761
80,6502,4.0,1377308689
274,46974,1.5,1171932974
474,307,4.5,1100119745
219,434,3.0,1194931910
297,1459,1.0,900872375
376,3089,5.0,1364933098
224,3668,5.0,971812591
332,1617,4.0,1352671790
200,8376,3.5,1229887370
387,1344,4.0,1117415411
232,4990,3.0,1182909688
603,928,4.0,954482181
599,54881,3.0,1519137335
279,104,3.5,1506395518
383,2558,3.0,943569666
387,1258,4.5,1094875256
522,33794,4.0,1253344153
177,2248,4.0,1435534831
129,3996,4.0,1167376110
305,5971,3.5,1461792662
182,6373,2.0,1063274522
393,5630,2.0,1430507680
177,909,5.0,1435535626
220,356,5.0,1230061657
600,2302,3.0,1237851193
599,4084,3.5,1498501785
428,2959,4.0,1111487765
497,111,5.0,1432417922
197,1209,5.0,947462811
480,1464,2.5,1179162736
274,40278,4.0,1177013942
57,3705,2.0,969754090
307,53996,4.0,1193172094
19,185,2.0,965704056
254,33166,4.0,1180564538
28,26649,4.0,1235975772
298,126548,2.0,1476628377
610,968,4.0,1495959070
105,34072,4.0,1446773466
474,4616,3.0,1048709425
22,48394,1.5,1268726542
438,1573,4.0,1105668400
603,2174,4.0,953927858
480,454,2.5,1179177878
232,31685,3.5,1182908617
318,58295,3.0,1267473707
381,1,3.5,1164383653
177,82202,2.5,1435837491
41,6874,5.0,1458939495
474,906,5.0,983032159
351,39400,3.5,1328296137
606,46578,4.0,1174050244
597,2989,4.0,941729862
333,3784,1.0,965671715
262,640,3.0,840309913
436,377,4.0,833530232
10,7153,4.0,1455356347
182,1095,4.0,1069633744
380,3033,5.0,1494803646
592,325,3.0,837350907
45,480,4.0,950740478
555,1584,5.0,978841345
600,160,2.5,1237857208
448,4168,3.0,1066069447
57,1674,3.0,965796733
279,6664,3.0,1506394562
610,111551,3.5,1493848727
131,1061,3.5,1349838589
593,6539,1.0,1181007588
199,858,4.0,940379738
469,944,4.0,965846425
474,47894,3.5,1189990756
270,736,4.0,853918728
379,19,2.0,847397556
294,3564,1.0,966597280
158,1409,2.5,1290764827
526,4973,4.5,1502131985
408,3671,4.0,1474104933
594,1721,4.5,1109036893
284,592,5.0,832695048
202,1584,5.0,975013015
125,48516,4.0,1474481000
14,527,3.0,835441371
603,5060,3.0,953926877
177,1059,3.0,1435534734
68,79057,3.5,1293499804
186,4306,5.0,1031080851
274,69122,3.5,1247504062
359,2987,3.5,1198112808
488,4857,4.0,1112382113
140,3093,3.5,1084273210
122,63131,4.0,1461562625
414,72,4.0,961438532
443,116823,5.0,1420236431
182,3452,3.5,1054782506
380,188301,4.0,1534123382
122,784,5.0,1461562570
448,4010,4.0,1019128227
414,6631,1.5,1065800300
183,1610,5.0,992331344
68,2657,1.5,1316322202
590,6863,3.0,1258419702
585,81932,4.0,1307417546
474,45499,4.5,1148956389
381,1500,4.0,1165976012
600,59725,2.5,1237714818
437,736,5.0,859720977
447,364,4.0,836960895
607,1270,3.0,964744367
573,3752,4.0,1186590092
18,110,4.5,1455050170
80,103688,4.0,1377309232
561,51662,3.5,1491095443
177,2719,3.0,1435535701
249,5989,3.5,1346757924
606,1960,4.0,1171376909
448,1588,3.0,1019127005
334,61729,3.5,1234627139
606,45722,2.0,1244571964
474,1027,2.5,1060105597
489,2908,4.5,1332704606
411,440,3.0,835532398
68,4085,2.0,1158532324
599,838,3.0,1519174106
57,1603,2.0,965798974
357,1276,5.0,1348611793
474,4998,3.5,1139102575
64,1,4.0,1161520134
452,1620,5.0,1019584596
411,237,3.0,835532614
568,1104,5.0,1243575815
42,592,3.0,996258232
249,60040,3.5,1356277379
414,3809,3.0,963414056
4,265,5.0,964538468
73,113378,1.0,1464196354
104,1947,4.0,1048590891
28,2683,2.5,1242290871
57,3811,4.0,965799445
482,2792,4.0,1105396579
382,73042,1.0,1515161247
177,1552,2.0,1435534425
599,761,2.5,1498513915
586,2058,4.0,1529899373
266,1136,5.0,944980427
274,29,4.0,1238050945
282,2012,4.5,1378494985
415,150,4.0,1382470263
555,1994,4.0,978821985
68,4366,3.0,1526948498
246,5646,5.0,1354126152
489,2011,3.5,1333101675
368,434,3.0,975828314
391,595,3.0,1032389209
42,1682,3.0,996218934
599,52973,2.5,1498518739
414,3441,4.0,961512629
288,3006,4.0,988139114
573,34162,5.0,1186590163
122,6807,5.0,1461562420
474,3217,3.5,1084452522
590,33166,4.0,1267236684
220,1430,3.5,1232170291
52,5418,5.0,1468051305
448,76077,2.0,1306781262
219,48394,3.0,1194686071
593,608,4.5,1181007597
474,6170,3.5,1087831885
534,2054,4.0,1459787996
472,4993,4.0,1345843258
298,106489,3.5,1447597859
459,97913,4.5,1520232979
393,2959,5.0,1430505981
34,4246,4.0,1162048053
423,1320,1.5,1155285559
509,6535,3.0,1435994890
588,253,2.0,839316215
599,68358,3.5,1498501835
140,3296,4.0,1021898980
484,585,4.0,1342297472
561,30793,2.5,1491094518
603,1428,3.0,953927486
560,4367,2.5,1469650227
377,4571,3.5,1340341917
448,7570,2.5,1173560573
18,1221,5.0,1460242083
369,2539,3.0,1237082050
308,1203,0.5,1421373899
45,3897,3.0,1020801977
140,3372,4.0,1021899149
284,2,4.0,832699451
108,5812,5.0,1042839796
239,1214,4.0,1221158308
511,97752,4.0,1522155971
217,393,1.0,955941778
135,1917,1.0,1009691761
452,1801,5.0,1019581043
572,1220,2.0,979923391
251,111,4.5,1470676898
356,4973,5.0,1228073344
328,3948,2.5,1494211525
600,1259,3.0,1237858994
584,231,2.0,834987145
489,949,4.0,1332705805
279,168248,4.0,1506394781
522,364,3.0,1253344740
599,93840,3.5,1498501074
573,858,5.0,1415676012
177,356,5.0,1435523542
195,1573,3.0,974705903
263,720,5.0,940384400
372,1479,3.0,874414521
573,318,4.5,1299222415
268,869,3.0,940182766
308,6377,4.0,1421375046
89,5218,4.0,1520408543
483,4085,4.0,1215895861
416,6365,0.5,1187496666
288,2517,4.0,976138852
182,2009,4.0,1054780030
450,3915,4.0,974704740
62,185031,4.5,1525946532
378,318,4.5,1445345873
462,3462,3.5,1123893781
386,485,2.0,842613794
599,8012,3.0,1519116110
572,1393,4.0,945888086
389,141,5.0,857934174
492,32,3.0,863975946
348,1801,3.5,1378849912
448,148592,3.0,1487797588
217,3005,3.0,955935527
414,42002,3.0,1167845402
249,95543,3.0,1430483117
109,778,4.0,841441442
15,111759,4.5,1510572026
182,1377,4.0,1055151038
217,164,3.0,955943002
101,2723,2.0,968441102
480,6867,4.0,1179163171
474,446,3.0,1192327106
203,2302,4.0,1390094359
447,466,4.0,836961920
105,1235,3.5,1447574462
580,3698,3.5,1167861040
561,104879,3.0,1491092388
19,3448,3.0,965706365
42,3882,2.0,996215785
20,1688,4.5,1054038258
8,150,4.0,839463422
474,4890,3.5,1098122494
580,555,2.5,1167791291
290,2333,4.0,975032287
160,1377,3.0,971115356
414,3301,4.0,965067612
68,6888,1.0,1269123087
462,3683,5.0,1121922540
260,3751,4.0,1109408339
610,1270,5.0,1479542897
563,90524,3.5,1441845106
357,2020,4.0,1348611745
178,44195,5.0,1164354807
387,6552,3.5,1137837523
520,589,4.5,1326608959
518,24,2.5,1056907643
183,2457,3.0,992331493
140,2724,4.0,942924666
125,160080,3.5,1475283110
28,1466,3.0,1234570448
537,104218,3.5,1424317293
